STATE,ENROLL,NAME,YRDATA,TOTALREV,TFEDREV,TSTREV,TLOCREV,TOTALEXP,TCURINST,TCURSSVC,TCURONON,TCAPOUT
Illinois,246,GIANT CITY COMMUNITY CONSOLIDATED SCHOOL DISTRICT 130,2016,2662,185,971,1506,2378,1293,761,191,44
Illinois,705,UNITY POINT COMMUNITY CONSOLIDATED SCHOOL DISTRICT 140,2016,7234,739,4305,2190,7453,4889,1825,397,46
Illinois,963,TRICOUNTY COMMUNITY UNIT SCHOOL DISTRICT 176,2016,10391,659,6490,3242,10202,5628,3514,412,202
Illinois,0,REGIONAL DELIVERY SYSTEM ED FOR EMPLOYMENT,2016,441,147,281,13,439,184,114,0,111
Illinois,0,JACKSON-PERRY-UNION COUNTY SPECIAL EDUCATION COOPERATIVE,2016,13878,4470,3093,6315,13866,6433,6054,334,19
Illinois,2119,MURPHYSBORO COMMUNITY UNIT SCHOOL DISTRICT 186,2016,28464,2492,17178,8794,28603,12400,8524,1394,865
Illinois,1387,JASPER COUNTY COMMUNITY UNIT SCHOOL DISTRICT 1,2016,15562,1111,6472,7979,16539,7016,6278,587,2285
Illinois,0,SOUTH EASTERN SPECIAL EDUCATION PROGRAM,2016,7062,3136,2219,1707,6940,2838,3874,0,5
Illinois,186,OPDYKE-BELLE-RIVE COMMUNITY CON SCHOOL DISTRICT 5,2016,2237,296,1432,509,2243,1222,706,114,160
Illinois,178,BETHEL SCHOOL DISTRICT 82,2016,1960,247,1155,558,2155,1109,654,90,271
Illinois,406,BLUFORD COMMUNITY CONSOLIDATED SCHOOL DISTRICT 114,2016,4089,251,2542,1296,3678,2027,1289,160,46
Illinois,245,SPRING GARDEN CCSD 178,2016,2755,302,1761,692,2659,1552,879,136,10
Illinois,292,FIELD COMMUNITY CONSOLIDATED SCHOOL DISTRICT 3,2016,2715,142,1988,585,2715,1604,840,140,10
Illinois,87,GRAND PRAIRIE COMMUNITY CONSOLIDATED SCHOOL DISTRICT 6,2016,933,141,575,217,853,482,289,49,0
Illinois,67,MCCLELLAN COMMUNITY CONSOLIDATED SCHOOL DISTRICT 12,2016,690,27,371,292,659,357,216,23,12
Illinois,1711,MT VERNON SCHOOL DISTRICT 80,2016,24303,4820,13057,6426,23647,13075,7645,1943,113
Illinois,1231,MT VERNON TOWNSHIP HIGH SCHOOL DISTRICT 201,2016,41864,924,31206,9734,58999,7675,6104,420,42323
Illinois,371,ROME COMMUNITY CONSOLIDATED SCHOOL DISTRICT 2,2016,3130,202,2240,688,3511,2067,997,156,131
Illinois,75,FARRINGTON COMMUNITY CONSOLIDATED SCHOOL DISTRICT 99,2016,715,67,460,188,690,330,236,46,0
Illinois,284,SUMMERSVILLE SCHOOL DISTRICT 79,2016,2496,192,1525,779,2401,1588,648,98,22
Illinois,529,Woodlawn Unit School District 209,2016,6443,326,3430,2687,5739,3821,1592,213,49
Illinois,0,MT VERNON AREA VOCATIONAL CENTER,2016,712,0,203,509,698,636,0,0,62
Illinois,0,REND LAKE AREA REGIONAL DELIVERY SYSTEM,2016,388,87,113,188,388,30,107,0,60
Illinois,379,WALTONVILLE COMMUNITY UNIT SCHOOL DISTRICT 1,2016,3946,267,2291,1388,4070,2317,1189,156,259
Illinois,2556,JERSEYVILLE COMMUNITY UNIT SCHOOL DISTRICT 100,2016,31731,1785,14757,15189,29115,14807,10865,1356,290
Illinois,0,CENTRAL ILLINOIS RURAL REGION CAREER & TECHNICAL EDUCATION SYS,2016,460,107,353,0,478,156,193,0,90
Illinois,696,EAST DUBUQUE UNIT SCHOOL DISTRICT 119,2016,7629,288,2751,4590,7657,3984,2647,209,743
Illinois,536,RIVER RIDGE COMMUNITY UNIT SCHOOL DISTRICT 210,2016,9768,607,2209,6952,9946,5197,2727,267,1394
Illinois,840,GALENA UNIT SCHOOL DISTRICT 120,2016,13753,651,3053,10049,12486,7537,3830,358,397
Illinois,626,STOCKTON COMMUNITY UNIT SCHOOL DISTRICT 206,2016,8003,592,2562,4849,7339,4385,2198,300,212
Illinois,404,WARREN COMMUNITY UNIT SCHOOL DISTRICT 205,2016,6564,339,2021,4204,5468,2957,1661,162,303
Illinois,0,JO DAVIESS-CARROLL AREA VOCATIONAL CENTER,2016,997,0,364,633,1007,612,359,0,36
Illinois,232,SCALES MOUND COMMUNITY UNIT SCHOOL DISTRICT 211,2016,5430,143,1068,4219,4939,2737,1588,137,411
Illinois,61,BUNCOMBE CONSOLIDATED SCHOOL DISTRICT 43,2016,783,99,485,199,787,414,264,53,24
Illinois,130,CYPRESS SCHOOL DISTRICT 64,2016,1387,120,1031,236,1463,783,544,91,9
Illinois,252,NEW SIMPSON HILL CONSOLIDATED SCHOOL DISTRICT 32,2016,2542,187,1723,632,2573,1302,1010,116,91
Illinois,428,VIENNA SCHOOL DISTRICT 55,2016,4453,364,2961,1128,4469,2676,1207,242,113
Illinois,358,VIENNA TOWNSHIP HIGH SCHOOL DISTRICT 13-3,2016,4409,157,2617,1635,4492,2368,1439,128,487
Illinois,620,GOREVILLE COMMUNITY UNIT SCHOOL DISTRICT 1,2016,6998,266,3878,2854,6853,4197,1924,203,63
Illinois,6022,BATAVIA UNIT SCHOOL DISTRICT 101,2016,102623,2624,23376,76623,94458,54599,32001,1062,2109
Illinois,3848,CENTRAL COMMUNITY UNIT SCHOOL DISTRICT 301,2016,68900,1257,19211,48432,59234,29967,21166,1305,1648
Illinois,20926,COMMUNITY UNIT SCHOOL DISTRICT 300,2016,320737,18231,108723,193783,303484,150213,98186,6846,12406
Illinois,14659,AURORA EAST SCHOOL DISTRICT 131,2016,200997,26054,132165,42778,195729,103305,63103,7921,10916
Illinois,39958,SCHOOL DISTRICT U-46 (ELGIN AREA),2016,610875,39907,256201,314767,581961,306839,190370,19137,34171
Illinois,4559,KANELAND COMMUNITY UNIT SCHOOL DISTRICT 302,2016,79960,1666,22806,55488,73088,37396,25839,1265,2381
Illinois,12915,ST CHARLES COMMUNITY UNIT SCHOOL DISTRICT 303,2016,220340,4624,44248,171468,194722,109999,67557,2797,7079
Illinois,12554,AURORA WEST UNIT SCHOOL DISTRICT 129,2016,186496,15600,79834,91062,207590,102857,61495,4574,30551
Illinois,5839,GENEVA COMMUNITY UNIT SCHOOL DISTRICT 304,2016,107452,1755,20940,84757,104208,47226,33331,1476,4188
Illinois,0,NORTHERN KANE COUNTY REGIONAL VOCATIONAL SYSTEM,2016,1394,642,752,0,1967,0,164,0,35
Illinois,0,VALLEY EDUCATION FOR EMPLOYMENT SYSTEM,2016,2023,94,243,1686,2013,0,334,0,3
Illinois,0,FOX VALLEY CAREER CENTER,2016,3992,0,548,3444,4239,3211,806,0,124
Illinois,0,MID-VALLEY SPECIAL EDUCATION COOPERATIVE,2016,18574,190,3035,15349,18632,7827,4270,0,176
Illinois,2395,BOURBONNAIS SCHOOL DISTRICT 53,2016,28446,1823,11984,14639,26471,14613,10220,782,636
Illinois,2091,BRADLEY-BOURBONNAIS HIGH SCHOOL DISTRICT 307,2016,27616,1131,11236,15249,25867,14100,8666,862,1158
Illinois,1596,BRADLEY ELEMENTARY SCHOOL DISTRICT 61,2016,21271,1554,11021,8696,20999,11877,6451,890,519
Illinois,516,GRANT PARK COMMUNITY UNIT SCHOOL DISTRICT 6,2016,7108,281,2452,4375,6017,3191,2291,213,190
Illinois,1764,HERSCHER COMMUNITY UNIT SCHOOL DISTRICT 2,2016,23282,781,9970,12531,24300,11720,9532,812,1204
Illinois,5534,KANKAKEE SCHOOL DISTRICT 111,2016,81851,11762,50864,19225,80040,42305,30722,4394,1214
Illinois,2141,MANTENO COMMUNITY UNIT SCHOOL DISTRICT 5,2016,31104,996,14876,15232,28682,14079,8567,655,146
Illinois,1180,MOMENCE COMMUNITY UNIT SCHOOL DISTRICT 1,2016,15217,1343,7827,6047,16287,7151,5352,545,2154
Illinois,256,PEMBROKE COMMUNITY CONSOLIDATED SCHOOL DISTRICT 259,2016,4197,614,3160,423,4296,1943,1780,373,91
Illinois,344,ST ANNE COMMUNITY CONSOLIDATED SCHOOL DISTRICT 256,2016,4212,305,2491,1416,4646,2707,1440,165,115
Illinois,239,ST ANNE COMMUNITY HS SCHOOL DISTRICT 302,2016,4645,310,2352,1983,4424,1784,2063,155,94
Illinois,462,ST GEORGE COMMUNITY CONSOLIDATED SCHOOL DISTRICT 258,2016,5406,247,2424,2735,4606,2105,1879,138,75
Illinois,0,KANKAKEE AREA REGIONAL VOCATIONAL EDUCATION SYSTEM,2016,947,231,716,0,947,97,198,0,83
Illinois,0,KANKAKEE AREA SPECIAL EDUCATION COOPERATIVE,2016,3393,365,509,2519,3480,853,1188,8,4
Illinois,0,KANKAKEE AREA VOCATIONAL CENTER,2016,5700,0,2381,3319,5662,3454,2040,0,168
Illinois,106,LISBON COMMUNITY CONSOLIDATED SCHOOL DISTRICT 90,2016,1402,55,466,881,1375,763,472,73,15
Illinois,240,NEWARK COMMUNITY CONSOLIDATED SCHOOL DISTRICT 66,2016,2676,122,644,1910,2807,1216,1023,111,205
Illinois,182,NEWARK COMMUNITY HIGH SCHOOL DISTRICT 18,2016,3606,106,755,2745,3485,1612,1501,0,77
Illinois,2387,PLANO COMMUNITY UNIT SCHOOL DISTRICT 88,2016,35490,1161,17133,17196,33064,15515,10228,916,2369
Illinois,5980,YORKVILLE COMMUNITY UNIT SCHOOL DISTRICT 115,2016,84144,1109,25872,57163,80051,35803,27976,889,4754
Illinois,0,KENDALL COUNTY SPECIAL EDUCATION COOPERATIVE,2016,42513,5876,12000,24637,43413,22222,19161,20,75
Illinois,18089,OSWEGO COMMUNITY UNIT SCHOOL DISTRICT 308,2016,246504,6083,105009,135412,231945,124395,74176,4808,1650
Illinois,4542,GALESBURG COMMUNITY UNIT SCHOOL DISTRICT 205,2016,60783,4032,33800,22951,73028,29889,15916,2896,16477
Illinois,1109,KNOXVILLE COMMUNITY UNIT SCHOOL DISTRICT 202,2016,12340,433,6425,5482,12560,5957,3856,593,836
Illinois,639,R O W V A COMMUNITY UNIT SCHOOL DISTRICT 208,2016,6337,323,3774,2240,8084,4705,2214,316,180
Illinois,290,WILLIAMSFIELD COMMUNITY UNIT SCHOOL DISTRICT 210,2016,5271,125,1417,3729,5655,3089,2120,333,43
Illinois,985,ABINGDON - AVON CUSD 276,2016,11223,518,5311,5394,9540,4807,3427,492,390
Illinois,0,KNOX-WARREN SPECIAL EDUCATION DISTRICT,2016,12062,2683,1734,7645,11732,8690,3019,0,4
Illinois,0,GALESBURG AREA VOCATIONAL CENTER,2016,593,55,70,468,677,360,241,0,9
Illinois,2991,ANTIOCH COMMUNITY CONSOLIDATED SCHOOL DISTRICT 34,2016,44421,838,15385,28198,41777,22370,14584,1004,2275
Illinois,2803,ANTIOCH COMMUNITY HIGH SCHOOL DISTRICT 117,2016,62738,821,17384,44533,53698,30444,15978,664,5255
Illinois,2225,APTAKISKIC-TRIPP COMMUNITY CONSOLIDATED SCHOOL DISTRICT 102,2016,41271,766,8889,31616,38851,22490,14133,195,1604
Illinois,180,BANNOCKBURN SCHOOL DISTRICT 106,2016,7427,103,1180,6144,8249,2692,1986,9,2845
Illinois,2356,BEACH PARK COMMUNITY CONSOLIDATED SCHOOL DISTRICT 3,2016,42305,2184,20769,19352,37647,23608,10876,1301,154
Illinois,1790,BIG HOLLOW SCHOOL DISTRICT 38,2016,23908,659,8967,14282,19882,10481,5876,498,280
Illinois,2973,DEERFIELD ELEMENTARY SCHOOL DISTRICT 109,2016,66944,724,15525,50695,65888,37090,21047,630,5700
Illinois,1049,DIAMOND LAKE SCHOOL DISTRICT 76,2016,19350,870,6023,12457,17094,9791,6057,387,280
Illinois,303,EMMONS SCHOOL DISTRICT 33,2016,5871,49,1345,4477,5487,3002,1778,54,216
Illinois,781,FOX LAKE ELEMENTARY SCHOOL DISTRICT 114,2016,12267,501,3637,8129,11862,5860,4392,473,208
Illinois,2164,FREMONT SCHOOL DISTRICT 79,2016,37843,554,8698,28591,37437,18734,13670,182,2717
Illinois,871,GAVIN SCHOOL DISTRICT 37,2016,13214,575,4736,7903,11414,6116,3816,301,257
Illinois,1912,GRANT COMMUNITY HIGH SCHOOL DISTRICT 124,2016,38680,1200,11126,26354,33511,15370,11638,974,2414
Illinois,185,GRASS LAKE SCHOOL DISTRICT 36,2016,5040,139,1010,3891,4427,2080,1788,60,216
Illinois,3855,COMMUNITY CONSOLIDATED SCHOOL DISTRICT 46,2016,62058,1700,24037,36321,58259,30953,19478,665,1518
Illinois,3030,GRAYSLAKE COMMUNITY HIGH SCHOOL DISTRICT 127,2016,71614,384,22675,48555,65698,32027,21863,1054,3370
Illinois,2141,GURNEE SCHOOL DISTRICT 56,2016,35558,801,10743,24014,34418,18037,12620,213,347
Illinois,4202,HAWTHORN COMMUNITY CONSOLIDATED SCHOOL DISTRICT 73,2016,71181,1892,19147,50142,66859,37127,21569,940,1183
Illinois,4309,NORTH SHORE SCHOOL DISTRICT 112,2016,95453,2854,24883,67716,87205,52300,31035,396,1970
Illinois,3739,TOWNSHIP HIGH SCHOOL DISTRICT 113,2016,120616,2175,24795,93646,155421,58199,37929,927,50314
Illinois,3178,KILDEER COUNTRYSIDE COMMUNITY CONSL SCHOOL DISTRICT 96,2016,66706,903,16226,49577,66838,31251,23711,804,10224
Illinois,888,LAKE BLUFF ELEMENTARY SCHOOL DISTRICT 65,2016,21439,223,4918,16298,24411,10746,7582,106,4851
Illinois,1706,LAKE FOREST CONSOLIDATED HIGH SCHOOL DISTRICT 115,2016,55942,548,11433,43961,51848,27008,17541,2179,1941
Illinois,1783,LAKE FORREST ELEMENTARY SCHOOL DISTRICT 67,2016,45426,749,10659,34018,43100,23506,15035,787,1772
Illinois,2759,LAKE VILLA COMMUNITY CONSOLIDATED SCHOOL DISTRICT 41,2016,40077,1117,14910,24050,33946,18346,11823,517,90
Illinois,5685,LAKE ZURICH COMMUNITY UNIT SCHOOL DISTRICT 95,2016,112394,1925,28237,82232,106912,55817,34993,1587,8841
Illinois,2400,LIBERTYVILLE ELEMENTARY SCHOOL DISTRICT 70,2016,43922,477,12418,31027,42842,23035,16284,678,1638
Illinois,2053,MUNDELEIN CONSOLIDATED HIGH SCHOOL DISTRICT 120,2016,45760,770,11042,33948,61338,22700,13884,566,20620
Illinois,1287,MILLBURN COMMUNITY CONSOLIDATED SCHOOL DISTRICT 24,2016,22106,225,7503,14378,19826,10314,6732,392,644
Illinois,1662,MUNDELEIN SCHOOL DISTRICT 75,2016,31488,893,13800,16795,30382,16019,10591,642,1122
Illinois,3676,NORTH CHICAGO UNIT SCHOOL DISTRICT 187,2016,61370,10989,35606,14775,57543,27624,20567,1711,1861
Illinois,822,OAK GROVE SCHOOL DISTRICT 68,2016,19575,192,4739,14644,21627,10270,6504,202,4069
Illinois,141,RONDOUT SCHOOL DISTRICT 72,2016,6190,33,1462,4695,5830,3360,2023,119,42
Illinois,7101,ROUND LAKE AREA SCHOOL DISTRICT 116,2016,112884,8021,70437,34426,132087,62128,38102,2775,21031
Illinois,4267,WARREN TOWNSHIP HIGH SCHOOL DISTRICT 121,2016,89501,1731,35086,52684,87680,49284,29753,1146,1942
Illinois,16819,WAUKEGAN COMMUNITY UNIT SCHOOL DISTRICT 60,2016,249140,22600,165389,61151,245257,134236,92514,7772,4653
Illinois,580,WINTHROP HARBOR SCHOOL DISTRICT 1,2016,8744,225,2798,5721,7313,4056,2283,241,274
Illinois,5882,WOODLAND COMMUNITY CONSOLIDATED SCHOOL DISTRICT 50,2016,104718,2798,29154,72766,98950,54171,34035,1581,4511
Illinois,2773,ZION SCHOOL DISTRICT 6,2016,44360,3534,26747,14079,41278,21827,14326,2196,1645
Illinois,2737,ZION-BENTON TOWNSHIP HIGH SCHOOL DISTRICT 126,2016,52410,2016,20663,29731,43774,22151,18134,695,628
Illinois,0,NORTHERN SUBURBAN SPECIAL EDUCATION DISTRICT,2016,52076,9987,10847,31242,52982,22862,21845,272,522
Illinois,0,LAKE COUNTY SPECIAL EDUCATION DISTRICT,2016,75526,9840,18184,47502,71285,31153,30477,182,924
Illinois,0,LAKE COUNTY AREA VOCATIONAL CENTER,2016,9467,478,2728,6261,10467,5444,3347,0,978
Illinois,4793,WAUCONDA COMMUNITY UNIT SCHOOL DISTRICT 118,2016,65961,2088,13409,50464,60572,25890,21926,943,2328
Illinois,3978,ADLAI E STEVENSON DISTRICT 125,2016,126350,924,24981,100445,113028,57230,34719,2326,15157
Illinois,3351,COMMUNITY HIGH SCHOOL DISTRICT 128,2016,102245,524,23735,77986,99586,53505,34080,1762,8574
Illinois,1706,LINCOLNSHIRE-PRAIRIE VIEW SCHOOL DISTRICT 103,2016,39601,320,9381,29900,37297,19834,15024,381,1149
Illinois,8850,BARRINGTON COMMUNITY UNIT SCHOOL DISTRICT 220,2016,185316,4277,46151,134888,175210,103841,57905,1948,4492
Illinois,99,ALLEN-OTTER CREEK COMMUNITY CONSOLIDATED SCHOOL DISTRICT 65,2016,1794,57,481,1256,1776,1001,586,68,67
Illinois,96,DEER PARK COMMUNITY CONSOLIDATED SCHOOL DISTRICT 82,2016,1481,28,406,1047,1441,840,467,40,13
Illinois,163,DIMMICK COMMUNITY CONSOLIDATED SCHOOL DISTRICT 175,2016,3382,95,784,2503,2643,1336,1043,49,35
Illinois,442,EARLVILLE COMMUNITY UNIT SCHOOL DISTRICT 9,2016,6059,538,2169,3352,5623,2980,1949,227,106
Illinois,237,GRAND RIDGE COMMUNITY CONSOLIDATED SCHOOL DISTRICT 95,2016,3569,204,945,2420,5966,1885,1260,124,2543
Illinois,996,LA SALLE EL SCHOOL DISTRICT 122,2016,11792,1098,7637,3057,11350,6722,3559,489,384
Illinois,1234,LA SALLE PERU TOWNSHIP HIGH SCHOOL DISTRICT 120,2016,19193,837,6043,12313,18918,10514,6349,614,638
Illinois,267,LELAND COMMUNITY UNIT SCHOOL DISTRICT 1,2016,4033,128,1054,2851,3745,1842,1486,103,82
Illinois,72,LOSTANT COMMUNITY UNIT SCHOOL DISTRICT 425,2016,2050,63,594,1393,2000,707,634,36,18
Illinois,594,MARSEILLES ELEMENTARY SCHOOL DISTRICT 150,2016,7659,506,4383,2770,7220,3871,2794,329,34
Illinois,1238,MENDOTA COMMUNITY CONSOLIDATED SCHOOL DISTRICT 289,2016,13276,1083,6352,5841,13623,7682,3284,602,977
Illinois,577,MENDOTA TOWNSHIP HIGH SCHOOL DISTRICT 280,2016,10494,444,3387,6663,9029,4557,3490,400,211
Illinois,196,MILLER TOWNSHIP COMMUNITY CONSOLIDATED SCHOOL DISTRICT 210,2016,2595,138,662,1795,2272,1325,732,101,10
Illinois,588,OGLESBY ELEMENTARY SCHOOL DISTRICT 125,2016,6453,361,4049,2043,6569,3822,2113,279,168
Illinois,2075,OTTAWA ELEMENTARY SCHOOL DISTRICT 141,2016,27312,1486,13409,12417,28116,15446,9636,694,1559
Illinois,1470,OTTAWA TOWNSHIP HIGH SCHOOL DISTRICT 140,2016,23750,530,8633,14587,24987,13643,6696,684,2322
Illinois,930,PERU ELEM SCHOOL DISTRICT 124,2016,11474,555,3844,7075,16498,6020,3636,520,5378
Illinois,56,RUTLAND COMMUNITY CONSOLIDATED SCHOOL DISTRICT 230,2016,1640,86,682,872,1898,898,633,50,275
Illinois,490,SENECA COMMUNITY CONSOLIDATED SCHOOL DISTRICT 170,2016,10134,285,2336,7513,9156,5103,3194,240,537
Illinois,448,SENECA TOWNSHIP HIGH SCHOOL DISTRICT 160,2016,15584,199,2734,12651,12263,5927,5367,291,431
Illinois,666,COMMUNITY UNIT SCHOOL DISTRICT 2,2016,11187,365,4088,6734,10626,6237,3470,379,136
Illinois,953,STREATOR TOWNSHIP HIGH SCHOOL DISTRICT 40,2016,13912,1134,6516,6262,13626,7397,4487,390,1143
Illinois,215,TONICA COMMUNITY CONSOLIDATED SCHOOL DISTRICT 79,2016,2963,213,1337,1413,2958,1804,848,144,64
Illinois,311,WALLACE COMMUNITY CONSOLIDATED SCHOOL DISTRICT 195,2016,5408,275,1611,3522,5408,2974,1912,137,6
Illinois,220,WALTHAM COMMUNITY CONSOLIDATED SCHOOL DISTRICT 185,2016,2998,92,899,2007,2875,1558,1144,24,24
Illinois,1767,STREATOR ELEMENTARY SCHOOL DISTRICT 44,2016,21280,2191,13686,5403,20371,12491,6052,946,133
Illinois,0,STARVED ROCK ASSOCIATION FOR VOCATIONAL AND TECHNICAL ED,2016,878,86,188,604,920,146,63,0,106
Illinois,0,LA SALLE-PERU AREA VOCATIONAL CENTER,2016,937,9,211,717,887,51,61,0,0
Illinois,0,LASALLE PUTNAM ALLIANCE SPECIAL EDUCATION,2016,8506,4143,1237,3126,8258,1331,4778,31,87
Illinois,1231,LAWRENCE COUNTY COMMUNITY UNIT SCHOOL DISTRICT 20,2016,13355,942,8842,3571,12832,7316,4177,673,69
Illinois,1051,RED HILL COMMUNITY UNIT SCHOOL DISTRICT 10,2016,10935,763,7122,3050,9869,5397,3463,542,239
Illinois,706,AMBOY COMMUNITY UNIT SCHOOL DISTRICT 272,2016,10825,437,3363,7025,10285,5444,3794,438,203
Illinois,509,ASHTON COMMUNITY UNIT SCHOOL DISTRICT 275,2016,7166,109,2032,5025,6502,3445,2482,158,107
Illinois,2748,DIXON UNIT SCHOOL DISTRICT 170,2016,31172,1713,13062,16397,32075,18327,9894,729,1330
Illinois,204,LEE CENTER COMMUNITY UNIT SCHOOL DISTRICT 271,2016,3800,105,867,2828,3518,1570,1537,101,64
Illinois,57,STEWARD ELEMENTARY SCHOOL DISTRICT 220,2016,1298,70,299,929,1097,457,571,26,16
Illinois,0,LEE COUNTY SPECIAL EDUCATION ASSOCIATION,2016,2458,801,339,1318,2458,693,1617,1,16
Illinois,102,CORNELL COMMUNITY CONSOLIDATED SCHOOL DISTRICT 426,2016,1567,76,471,1020,1387,752,479,96,7
Illinois,557,DWIGHT COMMON SCHOOL DISTRICT 232,2016,6280,291,2070,3919,5904,3679,1546,157,182
Illinois,287,DWIGHT TOWNSHIP HIGH SCHOOL DISTRICT 230,2016,5621,113,1627,3881,5341,2616,2055,0,351
Illinois,342,FLANAGAN CORNELL SCHOOL DISTRICT 74,2016,5735,146,2210,3379,5694,3358,1847,189,108
Illinois,2050,PRAIRIE CENTRAL COMMUNITY UNIT SCHOOL DISTRICT 8,2016,28478,1301,13648,13529,28113,16796,8055,1003,855
Illinois,506,WOODLAND COMMUNITY UNIT SCHOOL DISTRICT 5,2016,7143,408,3302,3433,7435,4410,2366,260,214
Illinois,163,ODELL COMMUNITY CONSOLIDATED SCHOOL DISTRICT 435,2016,2350,95,1033,1222,2295,1319,825,74,3
Illinois,1225,PONTIAC COMMUNITY CONSOLIDATED SCHOOL DISTRICT 429,2016,15776,1231,7484,7061,14667,9355,4159,668,393
Illinois,724,PONTIAC TOWNSHIP HIGH SCHOOL DISTRICT 90,2016,12804,238,5440,7126,12232,6797,3805,406,438
Illinois,52,ROOKS CREEK COMMUNITY CONSOLIDATED SCHOOL DISTRICT 425,2016,960,26,273,661,1017,454,469,39,0
Illinois,0,LIVINGSTON AREA EDUC FOR EMPLOY,2016,390,59,324,7,381,8,106,0,18
Illinois,0,LIVINGSTON COUNTY SPECIAL SERVICES UNIT,2016,5331,1539,1206,2586,5652,1415,3841,0,6
Illinois,0,LIVINGSTON AREA CAREER CENTER,2016,1531,0,381,1150,1552,1060,464,6,22
Illinois,125,SAUNEMIN COMMUNITY CONSOLIDATED SCHOOL DISTRICT 438,2016,2470,103,1127,1240,2227,1083,739,102,242
Illinois,395,TRI POINT COMMUNITY UNIT SCHOOL DISTRICT 6J,2016,6517,317,2239,3961,6859,3592,2635,278,186
Illinois,292,CHESTER E LINCOLN COMMUNITY CONSOLIDATED SCHOOL DISTRICT 61,2016,3723,221,1075,2427,3188,1777,854,146,83
Illinois,201,HARTSBURG EMDEN COMMUNITY UNIT SCHOOL DISTRICT 21,2016,3525,180,1070,2275,3228,1682,1163,183,18
Illinois,1199,LINCOLN ELEMENTARY SCHOOL DISTRICT 27,2016,16726,1548,9768,5410,18671,9658,4171,758,3332
Illinois,849,LINCOLN COMMUNITY HIGH SCHOOL DISTRICT 404,2016,13945,557,4965,8423,11894,6254,3762,647,523
Illinois,545,MT PULASKI COMMUNITY UNIT SCHOOL DISTRICT 23,2016,8350,305,2051,5994,6841,3948,2160,240,263
Illinois,206,WEST LINCOLN-BROADWELL SCHOOL DISTRICT 92,2016,2981,148,856,1977,2986,1702,855,90,158
Illinois,0,LINCOLNLAND REGIONAL VOCATIONAL DELIVERY SYSTEM,2016,325,57,49,219,323,75,0,0,29
Illinois,0,SALT CREEK ACADEMY,2016,0,0,0,0,29,7,0,0,0
Illinois,0,LINCOLNLAND TECHNICAL EDUCATION CENTER,2016,385,0,119,266,364,305,59,0,0
Illinois,110,NEW HOLLAND-MIDDLETOWN ELEMENTARY SCHOOL DISTRICT 88,2016,1831,146,505,1180,1512,798,422,100,99
Illinois,736,BUSHNELL PRAIRIE CITY COMMUNITY UNIT SCHOOL DISTRICT 170,2016,8938,532,5392,3014,8417,4583,2770,393,202
Illinois,615,WEST PRAIRIE COMMUNITY UNIT SCHOOL DISTRICT 103,2016,8917,655,3568,4694,8309,4361,3151,342,155
Illinois,2102,MACOMB COMMUNITY UNIT SCHOOL DISTRICT 185,2016,27434,1481,10932,15021,24741,13312,8898,755,1374
Illinois,0,WESTERN AREA CAREER SYSTEM 265,2016,1182,191,814,177,1289,389,412,0,301
Illinois,0,WEST CENTRAL ILLINOIS SPECIAL EDUCATION COOPERATIVE,2016,9518,3072,1604,4842,9589,5484,3869,40,1
Illinois,425,ALDEN-HEBRON COMMUNITY CONSOLIDATED SCHOOL DISTRICT 19,2016,7271,337,2557,4377,7669,3697,2561,208,910
Illinois,2438,CARY COMMUNITY CONSOLIDATED SCHOOL DISTRICT 26,2016,38460,1312,10921,26227,32269,16201,12089,470,1670
Illinois,6515,MCHENRY COMMUNITY HIGH SCHOOL DISTRICT 155,2016,114352,2489,31061,80802,119438,65756,36666,1706,13525
Illinois,7604,CRYSTAL LAKE COMMUNITY CONSOLIDATED SCHOOL DISTRICT 47,2016,116896,4229,36753,75914,106685,61309,37984,1492,3044
Illinois,491,FOX RIVER GROVE CONSOLIDATED SCHOOL DISTRICT 3,2016,8667,226,2710,5731,7892,4346,2686,159,160
Illinois,419,HARRISON SCHOOL DISTRICT 36,2016,7028,357,2497,4174,6013,2842,2353,96,285
Illinois,2518,HARVARD COMMUNITY UNIT SCHOOL DISTRICT 50,2016,38017,3119,19679,15219,36281,19102,11995,1160,2633
Illinois,9473,HUNTLEY UNIT SCHOOL DISTRICT 158,2016,126595,2972,50782,72841,127542,63905,40983,2627,14338
Illinois,1976,JOHNSBURG CONSOLIDATED SCHOOL DISTRICT 12,2016,34059,1211,10654,22194,56238,19703,7931,784,26212
Illinois,4519,MCHENRY COMMUNITY CONSOLIDATED SCHOOL DISTRICT 15,2016,81945,3284,25694,52967,87871,41880,25352,1723,16517
Illinois,2318,MCHENRY COMMUNITY HIGH SCHOOL DISTRICT 156,2016,42273,1029,13325,27919,36219,20738,12171,743,1141
Illinois,772,MARENGO COMMUNITY HIGH SCHOOL DISTRICT 154,2016,15630,454,4520,10656,14023,6924,5038,377,1185
Illinois,1036,MARENGO-UNION CONSOLIDATED SCHOOL DISTRICT 165,2016,13039,750,4969,7320,13060,5776,5052,452,1403
Illinois,758,PRAIRIE GROVE SCHOOL DISTRICT 46,2016,15064,371,4079,10614,14418,8632,5128,257,149
Illinois,715,RICHMOND CONSOLIDATED SCHOOL DISTRICT 157,2016,17831,334,4531,12966,13896,6664,5985,251,557
Illinois,310,RILEY COMMUNITY CONSOLIDATED SCHOOL DISTRICT 18,2016,5600,266,1282,4052,4371,2984,1107,88,62
